,Date,Symbol,LGBM_Prob_5.0%hit,Adj Close,Capitalization,Industry,Invest_Amount,Shares
8781,2016-04-04,APLAPOLLO,0.10247246463114958,113.42032623291016,SMALLCAP,METALS,20494.492926229916,181.0
8782,2016-04-04,HINDPETRO,0.10221342436927684,130.40802001953122,LARGE,OIL & GAS,20442.684873855367,157.0
8783,2016-04-04,WELSPUNIND,0.10138951789530055,89.8258285522461,SMALLCAP,TEXTILES,20277.903579060112,226.0
8784,2016-04-04,SUDARSCHEM,0.0999467049481557,90.7415542602539,SMALLCAP,CHEMICALS,19989.340989631142,220.0
8785,2016-04-04,HSCL,0.09964957044138453,15.579696655273438,SMALLCAP,CHEMICALS,19929.914088276906,1279.0
8786,2016-04-04,DEEPAKNTR,0.09961332137262909,65.15049743652344,SMALLCAP,CHEMICALS,19922.664274525818,306.0
8787,2016-04-04,JSWSTEEL,0.09761646564190488,109.87283325195312,LARGE,METALS,19523.293128380974,178.0
8788,2016-04-04,IOLCP,0.09740650833326246,77.47407531738281,SMALLCAP,PHARMA,19481.301666652493,251.0
8789,2016-04-04,TATAMOTORS,0.09717803902911681,388.2427673339844,LARGE,AUTOMOBILE,19435.60780582336,50.0
8770,2016-04-01,SUPPETRO,0.1054292499192916,99.23348236083984,SMALLCAP,CHEMICALS,21085.84998385832,212.0
8771,2016-04-01,HINDPETRO,0.10428584277677243,130.91114807128906,LARGE,OIL & GAS,20857.168555354485,159.0
8772,2016-04-01,JTEKTINDIA,0.10275891961394167,45.36587905883789,SMALLCAP,AUTOMOBILE,20551.783922788334,453.0
8773,2016-04-01,IOLCP,0.1001469450842631,76.34126281738281,SMALLCAP,PHARMA,20029.38901685262,262.0
8774,2016-04-01,APLAPOLLO,0.0993574599186519,113.47823333740234,SMALLCAP,METALS,19871.49198373038,175.0
8775,2016-04-01,DCMSHRIRAM,0.09865911058679891,129.49876403808594,SMALLCAP,CONSUMER GOODS,19731.82211735978,152.0
8776,2016-04-01,HSCL,0.09858256551759512,15.629313468933105,SMALLCAP,CHEMICALS,19716.513103519024,1262.0
8777,2016-04-01,WELSPUNIND,0.09733252032045563,92.25733947753906,SMALLCAP,TEXTILES,19466.504064091125,211.0
8778,2016-04-01,DEEPAKNTR,0.09705494516646676,64.91098022460939,SMALLCAP,CHEMICALS,19410.989033293354,299.0
8779,2016-04-01,SONATSOFTW,0.09639244109576278,114.79582977294922,SMALLCAP,IT,19278.488219152558,168.0
8760,2016-03-31,JTEKTINDIA,0.10310532626354707,44.49717712402344,SMALLCAP,AUTOMOBILE,20621.065252709413,463.0
8761,2016-03-31,HINDPETRO,0.10290945229112942,129.90562438964844,LARGE,OIL & GAS,20581.890458225884,158.0
8762,2016-03-31,IOLCP,0.10278708604804696,75.2577133178711,SMALLCAP,PHARMA,20557.41720960939,273.0
8763,2016-03-31,SUPPETRO,0.10209671542957188,98.15535736083984,SMALLCAP,CHEMICALS,20419.343085914377,208.0
8764,2016-03-31,GUJALKALI,0.10031321118734297,153.4124298095703,SMALLCAP,CHEMICALS,20062.642237468594,131.0
8765,2016-03-31,APLAPOLLO,0.09979982974708648,111.00520324707031,SMALLCAP,METALS,19959.965949417296,180.0
8766,2016-03-31,KALPATPOWR,0.09868240633353394,199.00387573242188,SMALLCAP,POWER,19736.48126670679,99.0
8767,2016-03-31,JSWSTEEL,0.09681899610853587,111.92243957519531,LARGE,METALS,19363.799221707173,173.0
8768,2016-03-31,DEEPAKNTR,0.09680877834394863,65.15049743652344,SMALLCAP,CHEMICALS,19361.755668789727,297.0
8769,2016-03-31,WELSPUNIND,0.09667819824725686,92.53789520263672,SMALLCAP,TEXTILES,19335.639649451372,209.0
8755,2016-03-30,BPCL,0.1008244101439557,228.06060791015625,LARGE,OIL & GAS,20164.88202879114,88.0
8751,2016-03-30,HINDPETRO,0.10209851105516617,129.67410278320312,LARGE,OIL & GAS,20419.702211033233,157.0
8752,2016-03-30,APLAPOLLO,0.10188701025843862,112.2706527709961,SMALLCAP,METALS,20377.402051687724,182.0
8753,2016-03-30,JTEKTINDIA,0.10154209425641253,44.73847961425781,SMALLCAP,AUTOMOBILE,20308.418851282506,454.0
8754,2016-03-30,SUPPETRO,0.10152034262616398,98.91902923583984,SMALLCAP,CHEMICALS,20304.068525232797,205.0
8750,2016-03-30,IOLCP,0.10275764542278862,74.86369323730469,SMALLCAP,PHARMA,20551.529084557722,275.0
8756,2016-03-30,DEEPAKNTR,0.09770441454135564,64.71936798095703,SMALLCAP,CHEMICALS,19540.882908271127,302.0
8757,2016-03-30,PHILIPCARB,0.09742349633530302,14.893033981323242,SMALLCAP,CHEMICALS,19484.699267060605,1308.0
8758,2016-03-30,HSCL,0.09718190278725569,15.877398490905762,SMALLCAP,CHEMICALS,19436.38055745114,1224.0
8759,2016-03-30,NHPC,0.09706017257316006,17.5826416015625,MIDCAP,POWER,19412.03451463201,1104.0
8740,2016-03-29,HINDPETRO,0.10422066637643075,126.87943267822266,LARGE,OIL & GAS,20844.13327528615,164.0
8741,2016-03-29,WELSPUNIND,0.10180536099379466,88.84386444091797,SMALLCAP,TEXTILES,20361.07219875893,229.0
8742,2016-03-29,HSCL,0.10154951775726857,15.430845260620115,SMALLCAP,CHEMICALS,20309.903551453714,1316.0
8743,2016-03-29,JSWSTEEL,0.1008765194535848,107.52666473388672,LARGE,METALS,20175.30389071696,188.0
8744,2016-03-29,DEEPAKNTR,0.10009437498592967,65.15049743652344,SMALLCAP,CHEMICALS,20018.874997185932,307.0
8745,2016-03-29,GUJALKALI,0.09857862750316222,150.7250518798828,SMALLCAP,CHEMICALS,19715.725500632445,131.0
8746,2016-03-29,BPCL,0.09850354090266068,221.1895751953125,LARGE,OIL & GAS,19700.708180532136,89.0
8747,2016-03-29,SUPPETRO,0.09838559229943739,97.57137298583984,SMALLCAP,CHEMICALS,19677.11845988748,202.0
8748,2016-03-29,NHPC,0.09808741199198172,16.81484031677246,MIDCAP,POWER,19617.482398396343,1167.0
8749,2016-03-29,RAMCOCEM,0.09789838773574959,392.6292724609375,MIDCAP,CEMENT & CEMENT PRODUCTS,19579.677547149917,50.0
8730,2016-03-28,HINDPETRO,0.10544073450184072,123.73746490478516,LARGE,OIL & GAS,21088.146900368145,170.0
8731,2016-03-28,APLAPOLLO,0.10343406634842532,109.7397232055664,SMALLCAP,METALS,20686.813269685063,189.0
8732,2016-03-28,GUJALKALI,0.10305350407406547,150.40069580078125,SMALLCAP,CHEMICALS,20610.70081481309,137.0
8733,2016-03-28,JTEKTINDIA,0.10123603941716854,44.06282043457031,SMALLCAP,AUTOMOBILE,20247.207883433708,460.0
8734,2016-03-28,SUDARSCHEM,0.10095517819996461,83.96256256103516,SMALLCAP,CHEMICALS,20191.035639992922,240.0
8735,2016-03-28,TATAMOTORS,0.0985276162425679,363.1529235839844,LARGE,AUTOMOBILE,19705.52324851358,54.0
8736,2016-03-28,SUPPETRO,0.09769477661206812,97.93074035644531,SMALLCAP,CHEMICALS,19538.95532241362,200.0
8737,2016-03-28,DEEPAKNTR,0.0975027214434512,61.36602020263672,SMALLCAP,CHEMICALS,19500.544288690242,318.0
8738,2016-03-28,NILKAMAL,0.09608605151920423,1047.9332275390623,SMALLCAP,INDUSTRIAL MANUFACTURING,19217.210303840846,18.0
8739,2016-03-28,NHPC,0.0960693116412438,16.73806381225586,MIDCAP,POWER,19213.86232824876,1148.0
8720,2016-03-23,HINDPETRO,0.10420347159042437,123.43246459960938,LARGE,OIL & GAS,20840.694318084872,169.0
8721,2016-03-23,APLAPOLLO,0.10371932124084639,113.11428833007812,SMALLCAP,METALS,20743.864248169277,183.0
8722,2016-03-23,JSWSTEEL,0.10090526743007645,108.9090576171875,LARGE,METALS,20181.05348601529,185.0
8723,2016-03-23,SUDARSCHEM,0.1004481849837928,83.62361145019531,SMALLCAP,CHEMICALS,20089.63699675856,240.0
8724,2016-03-23,JTEKTINDIA,0.09952889999141534,45.55892944335938,SMALLCAP,AUTOMOBILE,19905.77999828307,437.0
8725,2016-03-23,DEEPAKNTR,0.09940483588212132,61.9887809753418,SMALLCAP,CHEMICALS,19880.967176424263,321.0
8726,2016-03-23,UFLEX,0.09847904961488371,155.3489227294922,SMALLCAP,INDUSTRIAL MANUFACTURING,19695.809922976743,127.0
8727,2016-03-23,SUPPETRO,0.0979180917500247,99.23348236083984,SMALLCAP,CHEMICALS,19583.618350004937,197.0
8728,2016-03-23,PHILIPCARB,0.09778969446007559,15.072751998901367,SMALLCAP,CHEMICALS,19557.938892015118,1298.0
8729,2016-03-23,GUJALKALI,0.09760318305633922,150.2616729736328,SMALLCAP,CHEMICALS,19520.636611267844,130.0
8710,2016-03-22,HINDPETRO,0.1053969471598053,126.66497802734376,LARGE,OIL & GAS,21079.38943196106,166.0
8711,2016-03-22,DEEPAKNTR,0.10323258550252717,63.37801742553711,SMALLCAP,CHEMICALS,20646.517100505436,326.0
8712,2016-03-22,GUJALKALI,0.10225652705018524,149.4276885986328,SMALLCAP,CHEMICALS,20451.30541003705,137.0
8713,2016-03-22,APLAPOLLO,0.1008270755878782,112.03079986572266,SMALLCAP,METALS,20165.41511757564,180.0
8714,2016-03-22,HSCL,0.10039052618673577,14.984294891357422,SMALLCAP,CHEMICALS,20078.105237347154,1340.0
8715,2016-03-22,JSWSTEEL,0.09823874167583023,107.29116821289062,LARGE,METALS,19647.748335166045,183.0
8716,2016-03-22,SUPPETRO,0.0976701848688007,99.86238861083984,SMALLCAP,CHEMICALS,19534.03697376014,196.0
8717,2016-03-22,SONATSOFTW,0.09748544656582295,114.32869720458984,SMALLCAP,IT,19497.08931316459,171.0
8718,2016-03-22,JTEKTINDIA,0.09731107156960228,42.71149826049805,SMALLCAP,AUTOMOBILE,19462.214313920456,456.0
8719,2016-03-22,PHILIPCARB,0.09719089383281225,14.533601760864258,SMALLCAP,CHEMICALS,19438.17876656245,1337.0
8700,2016-03-21,HINDPETRO,0.1036089735096975,125.93922424316406,LARGE,OIL & GAS,20721.7947019395,165.0
8701,2016-03-21,APLAPOLLO,0.10141742850164252,112.89098358154295,SMALLCAP,METALS,20283.485700328503,180.0
8702,2016-03-21,GUJALKALI,0.100573129675051,153.3197479248047,SMALLCAP,CHEMICALS,20114.6259350102,131.0
8703,2016-03-21,JSWSTEEL,0.10031215605802758,106.05268096923828,LARGE,METALS,20062.431211605515,189.0
8704,2016-03-21,JTEKTINDIA,0.10019932638550907,41.45669555664063,SMALLCAP,AUTOMOBILE,20039.865277101813,483.0
8705,2016-03-21,UFLEX,0.09948104525173339,147.967041015625,SMALLCAP,INDUSTRIAL MANUFACTURING,19896.20905034668,134.0
8706,2016-03-21,HSCL,0.09930214929670017,15.33161163330078,SMALLCAP,CHEMICALS,19860.429859340034,1295.0
8707,2016-03-21,SUPPETRO,0.0987050249270565,101.8389892578125,SMALLCAP,CHEMICALS,19741.004985411302,194.0
8708,2016-03-21,DEEPAKNTR,0.09833383207773877,63.28221130371094,SMALLCAP,CHEMICALS,19666.766415547754,311.0
8709,2016-03-21,BAJAJELEC,0.09806693431684346,188.6678009033203,SMALLCAP,CONSUMER GOODS,19613.386863368694,104.0
8690,2016-03-18,APLAPOLLO,0.10355901619455887,107.50655364990234,SMALLCAP,METALS,20711.803238911776,193.0
8691,2016-03-18,DEEPAKNTR,0.10147731055155568,62.27621459960938,SMALLCAP,CHEMICALS,20295.462110311135,326.0
8692,2016-03-18,UFLEX,0.10016648513027876,146.08627319335938,SMALLCAP,INDUSTRIAL MANUFACTURING,20033.297026055752,137.0
8693,2016-03-18,GUJALKALI,0.10004534186525074,150.07635498046875,SMALLCAP,CHEMICALS,20009.068373050148,133.0
8694,2016-03-18,SUPPETRO,0.09996541988333774,102.1050033569336,SMALLCAP,CHEMICALS,19993.08397666755,196.0
8695,2016-03-18,HINDPETRO,0.09934671354404365,123.27590942382812,LARGE,OIL & GAS,19869.34270880873,161.0
8696,2016-03-18,KALPATPOWR,0.09904021266842357,185.0318756103516,SMALLCAP,POWER,19808.042533684715,107.0
8697,2016-03-18,DCMSHRIRAM,0.09882259752407307,122.46568298339844,SMALLCAP,CONSUMER GOODS,19764.519504814616,161.0
8698,2016-03-18,TATAMOTORS,0.09882130324606514,365.90179443359375,LARGE,AUTOMOBILE,19764.26064921303,54.0
8699,2016-03-18,JSWSTEEL,0.09875559939241295,105.7866668701172,LARGE,METALS,19751.11987848259,187.0
8680,2016-03-17,HINDPETRO,0.10550410632593935,125.09844207763672,LARGE,OIL & GAS,21100.821265187868,169.0
8681,2016-03-17,APLAPOLLO,0.10271337537590494,109.14421844482422,SMALLCAP,METALS,20542.67507518099,188.0
8682,2016-03-17,UFLEX,0.10094568164055405,144.01747131347656,SMALLCAP,INDUSTRIAL MANUFACTURING,20189.13632811081,140.0
8683,2016-03-17,SUPPETRO,0.09956552181110707,101.61730194091795,SMALLCAP,CHEMICALS,19913.104362221417,196.0
8684,2016-03-17,TATAMOTORS,0.09938842367822569,360.7538757324219,LARGE,AUTOMOBILE,19877.684735645136,55.0
8685,2016-03-17,JSWSTEEL,0.099346092688289,104.8708724975586,LARGE,METALS,19869.2185376578,189.0
8686,2016-03-17,DEEPAKNTR,0.09912000559802871,61.46183395385742,SMALLCAP,CHEMICALS,19824.001119605742,323.0
8687,2016-03-17,JTEKTINDIA,0.09835305381877671,41.311912536621094,SMALLCAP,AUTOMOBILE,19670.610763755343,476.0
8688,2016-03-17,TATASTLBSL,0.0976305209863358,36.95000076293945,SMALLCAP,METALS,19526.10419726716,528.0
8689,2016-03-17,BLUESTARCO,0.09743321807683859,339.4654846191406,SMALLCAP,CONSUMER GOODS,19486.643615367717,57.0
8670,2016-03-16,APLAPOLLO,0.10392682090841038,106.57193756103516,SMALLCAP,METALS,20785.364181682075,195.0
8671,2016-03-16,GUJALKALI,0.10257846426921445,147.9913330078125,SMALLCAP,CHEMICALS,20515.69285384289,139.0
8672,2016-03-16,JTEKTINDIA,0.1022189687394441,40.25015640258789,SMALLCAP,AUTOMOBILE,20443.79374788882,508.0
8673,2016-03-16,VGUARD,0.10130937926260297,52.71094131469727,MIDCAP,CONSUMER GOODS,20261.875852520596,384.0
8674,2016-03-16,SUDARSCHEM,0.09986146223456437,81.83270263671875,SMALLCAP,CHEMICALS,19972.292446912874,244.0
8675,2016-03-16,NHPC,0.0993035868057846,16.73806381225586,MIDCAP,POWER,19860.71736115692,1187.0
8676,2016-03-16,FINCABLES,0.09789758158705802,232.1193084716797,SMALLCAP,INDUSTRIAL MANUFACTURING,19579.516317411606,84.0
8677,2016-03-16,KALPATPOWR,0.09776383841830938,185.12815856933602,SMALLCAP,POWER,19552.767683661878,106.0
8678,2016-03-16,JSWSTEEL,0.09774450140622594,104.6702651977539,LARGE,METALS,19548.900281245187,187.0
8679,2016-03-16,UFLEX,0.09739539636838575,143.97047424316406,SMALLCAP,INDUSTRIAL MANUFACTURING,19479.07927367715,135.0
8660,2016-03-15,GUJALKALI,0.1034383752529933,147.34263610839844,SMALLCAP,CHEMICALS,20687.67505059866,140.0
8661,2016-03-15,APLAPOLLO,0.10255460403369186,109.16902923583984,SMALLCAP,METALS,20510.920806738373,188.0
8662,2016-03-15,SIEMENS,0.10134270571472728,994.7135620117188,LARGE,INDUSTRIAL MANUFACTURING,20268.541142945458,20.0
8663,2016-03-15,VGUARD,0.10092909382019108,52.95651245117188,MIDCAP,CONSUMER GOODS,20185.818764038217,381.0
8664,2016-03-15,KALPATPOWR,0.10009010389918706,181.99935913085938,SMALLCAP,POWER,20018.02077983741,110.0
8665,2016-03-15,IOLCP,0.09936642491438646,69.34741973876953,SMALLCAP,PHARMA,19873.284982877292,287.0
8666,2016-03-15,DEEPAKNTR,0.09868017029235464,61.174400329589844,SMALLCAP,CHEMICALS,19736.034058470927,323.0
8667,2016-03-15,JTEKTINDIA,0.09834967877471124,40.00885009765625,SMALLCAP,AUTOMOBILE,19669.935754942246,492.0
8668,2016-03-15,SUPPETRO,0.09792779550886557,98.11478424072266,SMALLCAP,CHEMICALS,19585.559101773113,200.0
8669,2016-03-15,FINCABLES,0.09732104778889132,228.0261383056641,SMALLCAP,INDUSTRIAL MANUFACTURING,19464.209557778264,85.0
8650,2016-03-14,GUJALKALI,0.10433640561370013,147.71331787109375,SMALLCAP,CHEMICALS,20867.281122740023,141.0
8651,2016-03-14,BPCL,0.10410413208426629,203.6641845703125,LARGE,OIL & GAS,20820.82641685326,102.0
8652,2016-03-14,APLAPOLLO,0.10324946855522904,108.5487060546875,SMALLCAP,METALS,20649.893711045806,190.0
8653,2016-03-14,TATAMOTORS,0.1000477158621103,366.3016662597656,LARGE,AUTOMOBILE,20009.543172422058,55.0
8654,2016-03-14,SIEMENS,0.09902962193288575,1007.1742553710938,LARGE,INDUSTRIAL MANUFACTURING,19805.92438657715,20.0
8655,2016-03-14,JKLAKSHMI,0.09901889302386471,287.7004699707031,SMALLCAP,CEMENT & CEMENT PRODUCTS,19803.778604772942,69.0
8656,2016-03-14,HINDPETRO,0.09829357084583082,114.08731842041016,LARGE,OIL & GAS,19658.714169166164,172.0
8657,2016-03-14,TATASTLBSL,0.09757325765292964,38.04999923706055,SMALLCAP,METALS,19514.65153058593,513.0
8658,2016-03-14,SUDARSCHEM,0.09717847768359703,83.10326385498047,SMALLCAP,CHEMICALS,19435.695536719406,234.0
8659,2016-03-14,SUPPETRO,0.09716845674558637,98.69115447998048,SMALLCAP,CHEMICALS,19433.691349117275,197.0
8640,2016-03-11,BPCL,0.10455616548672693,203.38555908203125,LARGE,OIL & GAS,20911.233097345386,103.0
8641,2016-03-11,GUJALKALI,0.10417833346253344,152.94908142089844,SMALLCAP,CHEMICALS,20835.66669250669,136.0
8642,2016-03-11,VGUARD,0.10013658277612268,52.30779266357422,MIDCAP,CONSUMER GOODS,20027.316555224537,383.0
8643,2016-03-11,TATAMOTORS,0.10013322424232875,354.1065979003906,LARGE,AUTOMOBILE,20026.64484846575,57.0
8644,2016-03-11,ORIENTCEM,0.09979603708355511,134.53428649902344,SMALLCAP,CEMENT & CEMENT PRODUCTS,19959.207416711022,148.0
8645,2016-03-11,DEEPAKNTR,0.09932777228727176,60.31211853027344,SMALLCAP,CHEMICALS,19865.554457454353,329.0
8646,2016-03-11,APLAPOLLO,0.09850444157371699,108.46599578857422,SMALLCAP,METALS,19700.8883147434,182.0
8647,2016-03-11,JTEKTINDIA,0.09847262135379795,41.4084358215332,SMALLCAP,AUTOMOBILE,19694.52427075959,476.0
8648,2016-03-11,HINDPETRO,0.09763299641361756,114.98717498779295,LARGE,OIL & GAS,19526.59928272351,170.0
8649,2016-03-11,JSWSTEEL,0.09726182532032866,103.22681427001952,LARGE,METALS,19452.365064065732,188.0
8630,2016-03-10,GUJALKALI,0.10360139769635772,151.2346954345703,SMALLCAP,CHEMICALS,20720.279539271545,137.0
8631,2016-03-10,KALPATPOWR,0.10287449864509186,179.0149688720703,SMALLCAP,POWER,20574.899729018372,115.0
8632,2016-03-10,BPCL,0.10138589463344481,200.9818420410156,LARGE,OIL & GAS,20277.178926688965,101.0
8633,2016-03-10,APLAPOLLO,0.10097942678731169,109.34272003173828,SMALLCAP,METALS,20195.885357462335,185.0
8634,2016-03-10,JTEKTINDIA,0.10004725784822016,41.50495910644531,SMALLCAP,AUTOMOBILE,20009.451569644032,482.0
8635,2016-03-10,HINDPETRO,0.09973846914291065,113.65335845947266,LARGE,OIL & GAS,19947.69382858213,176.0
8636,2016-03-10,TATAMOTORS,0.0996372423157312,348.3589172363281,LARGE,AUTOMOBILE,19927.44846314624,57.0
8637,2016-03-10,INDIACEM,0.09735785208650054,72.68305969238281,SMALLCAP,CEMENT & CEMENT PRODUCTS,19471.570417300107,268.0
8638,2016-03-10,JSWSTEEL,0.09722419690661412,103.4317855834961,LARGE,METALS,19444.839381322825,188.0
8639,2016-03-10,SUPPETRO,0.09715376393781723,96.25269317626952,SMALLCAP,CHEMICALS,19430.752787563448,202.0
8620,2016-03-09,GUJALKALI,0.10396314606981528,150.58602905273438,SMALLCAP,CHEMICALS,20792.629213963057,138.0
8621,2016-03-09,BPCL,0.10286456036377356,202.29757690429688,LARGE,OIL & GAS,20572.912072754712,102.0
8622,2016-03-09,HINDPETRO,0.10164973850310774,116.8892059326172,LARGE,OIL & GAS,20329.94770062155,174.0
8623,2016-03-09,KALPATPOWR,0.10162254822029096,179.97767639160156,SMALLCAP,POWER,20324.50964405819,113.0
8624,2016-03-09,IOLCP,0.0993480159124754,68.80564117431639,SMALLCAP,PHARMA,19869.60318249508,289.0
8625,2016-03-09,MOIL,0.09934477660067755,82.73456573486328,SMALLCAP,METALS,19868.95532013551,240.0
8626,2016-03-09,APLAPOLLO,0.09875071314936797,107.88702392578124,SMALLCAP,METALS,19750.142629873593,183.0
8627,2016-03-09,WELCORP,0.09760461882672627,82.41511535644531,SMALLCAP,METALS,19520.923765345255,237.0
8628,2016-03-09,TATAMOTORS,0.09746462374835266,347.55926513671875,LARGE,AUTOMOBILE,19492.924749670532,56.0
8629,2016-03-09,WELSPUNIND,0.0973872586054125,82.17951202392578,SMALLCAP,TEXTILES,19477.4517210825,237.0
8610,2016-03-08,HINDPETRO,0.10420778051402645,118.60939025878906,LARGE,OIL & GAS,20841.55610280529,176.0
8611,2016-03-08,GUJALKALI,0.10293496485993626,145.90628051757812,SMALLCAP,CHEMICALS,20586.992971987253,141.0
8612,2016-03-08,APLAPOLLO,0.10206317471844566,110.1367416381836,SMALLCAP,METALS,20412.634943689132,185.0
8613,2016-03-08,KALPATPOWR,0.09976193026259837,176.41567993164062,SMALLCAP,POWER,19952.386052519676,113.0
8614,2016-03-08,IOLCP,0.09943344863781614,68.70713806152344,SMALLCAP,PHARMA,19886.68972756323,289.0
8615,2016-03-08,SUPPETRO,0.09903830178853261,98.7354965209961,SMALLCAP,CHEMICALS,19807.66035770652,201.0
8616,2016-03-08,HEG,0.09886538733747766,126.40071868896484,SMALLCAP,INDUSTRIAL MANUFACTURING,19773.077467495532,156.0
8617,2016-03-08,WELCORP,0.09846760763010012,84.69151306152344,SMALLCAP,METALS,19693.521526020024,233.0
8618,2016-03-08,BPCL,0.09777514873011307,207.7511138916016,LARGE,OIL & GAS,19555.029746022614,94.0
8619,2016-03-08,DEEPAKNTR,0.09745225552095364,59.593544006347656,SMALLCAP,CHEMICALS,19490.451104190728,327.0
8600,2016-03-04,GUJALKALI,0.10204495786996272,145.5355987548828,SMALLCAP,CHEMICALS,20408.991573992545,140.0
8601,2016-03-04,HINDPETRO,0.1019051992277836,118.08097076416016,LARGE,OIL & GAS,20381.03984555672,173.0
8602,2016-03-04,APLAPOLLO,0.10048617483772593,108.1351547241211,SMALLCAP,METALS,20097.234967545184,186.0
8603,2016-03-04,KALPATPOWR,0.10041275200341704,173.62384033203125,SMALLCAP,POWER,20082.55040068341,116.0
8604,2016-03-04,SUPPETRO,0.10000606572753201,97.00640869140624,SMALLCAP,CHEMICALS,20001.2131455064,206.0
8605,2016-03-04,FINPIPE,0.0994421369127944,310.3834533691406,SMALLCAP,INDUSTRIAL MANUFACTURING,19888.42738255888,64.0
8606,2016-03-04,VGUARD,0.09943199572852342,52.79594421386719,MIDCAP,CONSUMER GOODS,19886.399145704683,377.0
8607,2016-03-04,IOLCP,0.09886056211530468,69.49517822265625,SMALLCAP,PHARMA,19772.112423060935,285.0
8608,2016-03-04,BPCL,0.09880820017694712,206.3086242675781,LARGE,OIL & GAS,19761.640035389424,96.0
8609,2016-03-04,NILKAMAL,0.0986019554000089,1038.8466796875,SMALLCAP,INDUSTRIAL MANUFACTURING,19720.39108000178,19.0
8595,2016-03-03,BPCL,0.09996784138303702,199.91888427734366,LARGE,OIL & GAS,19993.568276607402,100.0
8591,2016-03-03,GUJALKALI,0.10155668456742813,144.84059143066406,SMALLCAP,CHEMICALS,20311.336913485626,140.0
8592,2016-03-03,VGUARD,0.10103252123228029,53.11716842651367,MIDCAP,CONSUMER GOODS,20206.504246456057,380.0
8593,2016-03-03,DEEPAKNTR,0.10047352760331502,61.12649536132813,SMALLCAP,CHEMICALS,20094.705520663003,329.0
8594,2016-03-03,IOLCP,0.10044086104005522,69.15040588378906,SMALLCAP,PHARMA,20088.172208011045,290.0
8590,2016-03-03,KALPATPOWR,0.10216747938033065,176.17498779296875,SMALLCAP,POWER,20433.49587606613,116.0
8596,2016-03-03,PHILIPCARB,0.09980497404798093,15.11181926727295,SMALLCAP,CHEMICALS,19960.994809596184,1321.0
8597,2016-03-03,APLAPOLLO,0.09932930840089096,108.94571685791016,SMALLCAP,METALS,19865.861680178194,182.0
8598,2016-03-03,SUPPETRO,0.09827637192643196,98.2921371459961,SMALLCAP,CHEMICALS,19655.274385286393,200.0
8599,2016-03-03,GMDCLTD,0.09695043041824977,54.29458999633789,SMALLCAP,METALS,19390.086083649956,357.0
8580,2016-03-02,KALPATPOWR,0.10328806297990158,169.38792419433594,SMALLCAP,POWER,20657.612595980314,122.0
8581,2016-03-02,GUJALKALI,0.10167079519776054,140.99485778808594,SMALLCAP,CHEMICALS,20334.15903955211,144.0
8582,2016-03-02,IOLCP,0.10114517899106319,68.90414428710939,SMALLCAP,PHARMA,20229.035798212637,294.0
8583,2016-03-02,NILKAMAL,0.10035533246669037,1002.84912109375,SMALLCAP,INDUSTRIAL MANUFACTURING,20071.066493338076,20.0
8584,2016-03-02,TATASTLBSL,0.09984785847164217,34.150001525878906,SMALLCAP,METALS,19969.571694328435,585.0
8585,2016-03-02,WABCOINDIA,0.09927848448321994,5489.10009765625,MIDCAP,AUTOMOBILE,19855.69689664399,4.0
8586,2016-03-02,WELSPUNIND,0.09918635061925563,80.3897476196289,SMALLCAP,TEXTILES,19837.270123851125,247.0
8587,2016-03-02,GMDCLTD,0.09873849094422396,53.98280715942383,SMALLCAP,METALS,19747.69818884479,366.0
8588,2016-03-02,BPCL,0.0982938917046058,196.41354370117188,LARGE,OIL & GAS,19658.77834092116,100.0
8589,2016-03-02,JSWSTEEL,0.09819555414163691,98.83975219726562,LARGE,METALS,19639.110828327382,199.0
8570,2016-03-01,DEEPAKNTR,0.10375875034029365,57.67736053466797,SMALLCAP,CHEMICALS,20751.75006805873,360.0
8571,2016-03-01,KALPATPOWR,0.10350865299578631,166.54795837402344,SMALLCAP,POWER,20701.73059915726,124.0
8572,2016-03-01,IOLCP,0.10146693840022161,67.57433319091797,SMALLCAP,PHARMA,20293.38768004432,300.0
8573,2016-03-01,HINDPETRO,0.10024112412638816,113.8429718017578,LARGE,OIL & GAS,20048.224825277633,176.0
8574,2016-03-01,SUPPETRO,0.10024009487916226,90.62205505371094,SMALLCAP,CHEMICALS,20048.018975832452,221.0
8575,2016-03-01,NILKAMAL,0.10011922804822737,974.0028686523438,SMALLCAP,INDUSTRIAL MANUFACTURING,20023.845609645476,21.0
8576,2016-03-01,GMDCLTD,0.09878699745693584,52.82476425170898,SMALLCAP,METALS,19757.39949138717,374.0
8577,2016-03-01,TATAMOTORS,0.09818139132882658,315.22235107421875,LARGE,AUTOMOBILE,19636.278265765315,62.0
8578,2016-03-01,GUJALKALI,0.09718980498180715,138.26112365722656,SMALLCAP,CHEMICALS,19437.96099636143,141.0
8579,2016-03-01,WELSPUNIND,0.09650701744235106,79.42711639404297,SMALLCAP,TEXTILES,19301.403488470212,243.0
8560,2016-02-29,IOLCP,0.10281654182509029,67.27882385253906,SMALLCAP,PHARMA,20563.308365018056,306.0
8561,2016-02-29,KALPATPOWR,0.1023603509794554,159.32765197753906,SMALLCAP,POWER,20472.07019589108,128.0
8562,2016-02-29,SUPPETRO,0.10228492847732233,88.40528106689453,SMALLCAP,CHEMICALS,20456.985695464467,231.0
8563,2016-02-29,BALMLAWRIE,0.10221151395236837,47.21944046020508,SMALLCAP,INDUSTRIAL MANUFACTURING,20442.302790473674,433.0
